solution_id,bm_mass,num_modules,start_arc_length,total_buoyancy_SoL,total_buoyancy_EoL,max_tension,min_bend_radius,min_seabed_clearance,min_surface_clearance,fitness,is_valid,fail_reason,solution_time
423_18_81,423,18,81,10836.0,10455.3,40.5,7.19,33.08,10.12,-inf,False,surface clearance too low,21.7
300_3_43,300,3,43,2175.0,2130.0,,,,,-inf,False,timeout,
719_7_52,719,7,52,2142.0,1890.35,61.35,3.03,0.5,99.86,-inf,False,"seabed clearance too low, bend radius too small",32.7
397_15_190,397,15,190,9420.0,9122.25,,,,,-inf,False,timeout,
398_14_10,398,14,10,8778.0,8499.4,,,,,-inf,False,timeout,
719_7_191,719,7,191,2142.0,1890.35,,,,,-inf,False,timeout,
636_3_16,636,3,16,1167.0,1071.6,,,,,-inf,False,timeout,
682_19_10,682,19,10,6517.0,5869.1,,,,,-inf,False,timeout,
300_18_87,300,18,87,13050.0,12780.0,,,,,-inf,False,timeout,
650_15_62,650,15,62,5625.0,5137.5,,,,,-inf,False,timeout,
436_1_192,436,1,192,589.0,567.2,,,,,-inf,False,timeout,
423_1_192,423,1,192,602.0,580.85,,,,,-inf,False,timeout,
473_1_105,473,1,105,552.0,528.35,,,,,-inf,False,timeout,
436_4_10,436,4,10,2356.0,2268.8,,,,,-inf,False,timeout,
436_1_145,436,1,145,589.0,567.2,,,,,-inf,False,timeout,
481_1_70,481,1,70,544.0,519.95,,,,,-inf,False,timeout,
398_15_92,398,15,92,9405.0,9106.5,47.01,7.03,21.86,24.69,-466.98,True,,25.1
650_6_87,650,6,87,2250.0,2055.0,,,,,-inf,False,timeout,
436_8_105,436,8,105,4712.0,4537.6,61.08,3.98,0.65,68.73,-inf,False,seabed clearance too low,36.5
436_1_192,436,1,192,589.0,567.2,,,,,-inf,False,timeout,
423_15_10,423,15,10,9030.0,8712.75,,,,,-inf,False,timeout,
539_4_105,539,4,105,1944.0,1836.2,,,,,-inf,False,timeout,
709_15_190,709,15,190,4740.0,4208.25,,,,,-inf,False,timeout,
413_15_191,413,15,191,9180.0,8870.25,,,,,-inf,False,timeout,
400_1_147,400,1,147,625.0,605.0,,,,,-inf,False,timeout,
490_3_192,490,3,192,1605.0,1531.5,,,,,-inf,False,timeout,
734_8_138,734,8,138,2328.0,2034.4,,,,,-inf,False,timeout,
523_15_43,523,15,43,7530.0,7137.75,24.86,3.49,51.54,19.65,-inf,False,bend radius too small,36.8
461_15_191,461,15,191,8460.0,8114.25,,,,,-inf,False,timeout,
693_15_190,693,15,190,4980.0,4460.25,,,,,-inf,False,timeout,
400_18_10,400,18,10,11250.0,10890.0,,,,,-inf,False,timeout,
460_18_87,460,18,87,10170.0,9756.0,45.32,6.57,22.53,20.93,-768.25,True,,26.3
371_15_155,371,15,155,9810.0,9531.75,,,,,-inf,False,timeout,
400_6_81,400,6,81,3750.0,3630.0,,,,,-inf,False,timeout,
732_15_43,732,15,43,4395.0,3846.0,,,,,-inf,False,timeout,
682_4_10,682,4,10,1372.0,1235.6,,,,,-inf,False,timeout,
400_18_160,400,18,160,11250.0,10890.0,85.48,1.46,0.52,54.76,-inf,False,"seabed clearance too low, bend radius too small",20.6
423_3_22,423,3,22,1806.0,1742.55,,,,,-inf,False,timeout,
300_8_70,300,8,70,5800.0,5680.0,38.66,3.16,32.76,38.61,-inf,False,bend radius too small,20.1
452_4_138,452,4,138,2292.0,2201.6,,,,,-inf,False,timeout,
371_9_138,371,9,138,5886.0,5719.05,77.14,2.94,0.53,71.1,-inf,False,"seabed clearance too low, bend radius too small",30.3
398_3_19,398,3,19,1881.0,1821.3,,,,,-inf,False,timeout,
536_15_191,536,15,191,7335.0,6933.0,,,,,-inf,False,timeout,
300_15_180,300,15,180,10875.0,10650.0,,,,,-inf,False,timeout,
570_7_59,570,7,59,3185.0,2985.5,,,,,-inf,False,timeout,
400_6_190,400,6,190,3750.0,3630.0,,,,,-inf,False,timeout,
309_15_81,309,15,81,10740.0,10508.25,42.86,6.69,40.96,4.22,-inf,False,surface clearance too low,25.1
719_16_10,719,16,10,4896.0,4320.8,,,,,-inf,False,timeout,
398_15_26,398,15,26,9405.0,9106.5,,,,,-inf,False,timeout,
398_14_51,398,14,51,8778.0,8499.4,31.83,4.41,53.03,8.31,-inf,False,surface clearance too low,29.8
692_15_10,692,15,10,4995.0,4476.0,,,,,-inf,False,timeout,
398_15_97,398,15,97,9405.0,9106.5,49.78,7.44,17.8,27.32,-469.8,True,,26.4
400_18_130,400,18,130,11250.0,10890.0,67.13,5.46,0.58,32.43,-inf,False,seabed clearance too low,26.6
692_4_111,692,4,111,1332.0,1193.6,,,,,-inf,False,timeout,
300_4_138,300,4,138,2900.0,2840.0,,,,,-inf,False,timeout,
682_1_145,682,1,145,343.0,308.9,,,,,-inf,False,timeout,
570_15_43,570,15,43,6825.0,6397.5,,,,,-inf,False,timeout,
436_3_107,436,3,107,1767.0,1701.6,,,,,-inf,False,timeout,
436_15_10,436,15,10,8835.0,8508.0,,,,,-inf,False,timeout,
423_17_81,423,17,81,10234.0,9874.45,40.95,6.7,31.39,14.42,-inf,False,surface clearance too low,25.5
398_15_164,398,15,164,9405.0,9106.5,,,,,-inf,False,timeout,
719_1_192,719,1,192,306.0,270.05,,,,,-inf,False,timeout,
400_18_184,400,18,184,11250.0,10890.0,,,,,-inf,False,timeout,
650_1_81,650,1,81,375.0,342.5,,,,,-inf,False,timeout,
481_19_70,481,19,70,10336.0,9879.05,36.44,5.55,35.73,12.16,-inf,False,surface clearance too low,27.3
719_18_27,719,18,27,5508.0,4860.9,,,,,-inf,False,timeout,
719_4_77,719,4,77,1224.0,1080.2,,,,,-inf,False,timeout,
371_4_138,371,4,138,2616.0,2541.8,,,,,-inf,False,timeout,
400_5_190,400,5,190,3125.0,3025.0,,,,,-inf,False,timeout,
581_1_192,581,1,192,444.0,414.95,,,,,-inf,False,timeout,
673_15_190,673,15,190,5280.0,4775.25,,,,,-inf,False,timeout,
300_7_81,300,7,81,5075.0,4970.0,45.26,3.17,21.89,50.0,-inf,False,bend radius too small,25.0
400_7_23,400,7,23,4375.0,4235.0,,,,,-inf,False,timeout,
300_11_70,300,11,70,7975.0,7810.0,36.02,4.14,39.48,20.43,-51.84,True,,24.5
616_7_180,616,7,180,2863.0,2647.4,,,,,-inf,False,timeout,
719_3_196,719,3,196,918.0,810.15,,,,,-inf,False,timeout,
610_8_138,610,8,138,3320.0,3076.0,,,,,-inf,False,timeout,
650_4_191,650,4,191,1500.0,1370.0,,,,,-inf,False,timeout,
300_14_147,300,14,147,10150.0,9940.0,74.93,6.26,0.51,42.02,-inf,False,seabed clearance too low,24.8
674_3_10,674,3,10,1053.0,951.9,,,,,-inf,False,timeout,
650_2_138,650,2,138,750.0,685.0,,,,,-inf,False,timeout,
768_15_43,768,15,43,3855.0,3279.0,,,,,-inf,False,timeout,
300_15_85,300,15,85,10875.0,10650.0,43.75,6.89,38.96,4.73,-inf,False,surface clearance too low,31.0
481_8_52,481,8,52,4352.0,4159.6,,,,,-inf,False,timeout,
719_1_191,719,1,191,306.0,270.05,,,,,-inf,False,timeout,
423_12_81,423,12,81,7224.0,6970.2,43.77,4.7,23.49,36.61,-160.23,True,,26.5
719_4_10,719,4,10,1224.0,1080.2,,,,,-inf,False,timeout,
682_1_188,682,1,188,343.0,308.9,,,,,-inf,False,timeout,
400_1_16,400,1,16,625.0,605.0,,,,,-inf,False,timeout,
436_15_124,436,15,124,8835.0,8508.0,,,,,-inf,False,timeout,
337_7_191,337,7,191,4816.0,4698.05,,,,,-inf,False,timeout,
436_12_138,436,12,138,7068.0,6806.4,77.53,3.1,0.51,65.85,-inf,False,"seabed clearance too low, bend radius too small",36.1
719_4_10,719,4,10,1224.0,1080.2,,,,,-inf,False,timeout,
650_2_10,650,2,10,750.0,685.0,,,,,-inf,False,timeout,
650_10_10,650,10,10,3750.0,3425.0,,,,,-inf,False,timeout,
398_12_10,398,12,10,7524.0,7285.2,,,,,-inf,False,timeout,
686_1_59,686,1,59,339.0,304.7,,,,,-inf,False,timeout,
462_3_10,462,3,10,1689.0,1619.7,,,,,-inf,False,timeout,
423_18_81,423,18,81,10836.0,10455.3,40.5,7.19,33.08,10.12,-inf,False,surface clearance too low,26.2
300_3_43,300,3,43,2175.0,2130.0,,,,,-inf,False,timeout,
719_7_52,719,7,52,2142.0,1890.35,,,,,-inf,False,timeout,
397_15_190,397,15,190,9420.0,9122.25,,,,,-inf,False,timeout,
398_14_10,398,14,10,8778.0,8499.4,,,,,-inf,False,timeout,
719_7_191,719,7,191,2142.0,1890.35,,,,,-inf,False,timeout,
636_3_16,636,3,16,1167.0,1071.6,,,,,-inf,False,timeout,
682_19_10,682,19,10,6517.0,5869.1,,,,,-inf,False,timeout,
300_18_87,300,18,87,13050.0,12780.0,,,,,-inf,False,timeout,
650_15_62,650,15,62,5625.0,5137.5,,,,,-inf,False,timeout,
423_1_192,423,1,192,602.0,580.85,,,,,-inf,False,timeout,
473_1_105,473,1,105,552.0,528.35,,,,,-inf,False,timeout,
436_4_10,436,4,10,2356.0,2268.8,,,,,-inf,False,timeout,
436_1_145,436,1,145,589.0,567.2,,,,,-inf,False,timeout,
481_1_70,481,1,70,544.0,519.95,,,,,-inf,False,timeout,
398_15_92,398,15,92,9405.0,9106.5,47.01,7.03,21.86,24.69,-466.98,True,,19.1
650_6_87,650,6,87,2250.0,2055.0,,,,,-inf,False,timeout,
436_8_105,436,8,105,4712.0,4537.6,61.08,3.98,0.65,68.73,-inf,False,seabed clearance too low,24.1
423_15_10,423,15,10,9030.0,8712.75,,,,,-inf,False,timeout,
539_4_105,539,4,105,1944.0,1836.2,,,,,-inf,False,timeout,
709_15_190,709,15,190,4740.0,4208.25,,,,,-inf,False,timeout,
413_15_191,413,15,191,9180.0,8870.25,,,,,-inf,False,timeout,
400_1_147,400,1,147,625.0,605.0,,,,,-inf,False,timeout,
490_3_192,490,3,192,1605.0,1531.5,,,,,-inf,False,timeout,
734_8_138,734,8,138,2328.0,2034.4,,,,,-inf,False,timeout,
300_15_110,300,15,110,10875.0,10650.0,53.63,8.07,20.42,17.26,-472.28,True,,25.5
436_15_152,436,15,152,8835.0,8508.0,,,,,-inf,False,timeout,
466_15_43,466,15,43,8385.0,8035.5,25.97,3.79,55.71,10.38,-inf,False,surface clearance too low,27.2
709_4_190,709,4,190,1264.0,1122.2,,,,,-inf,False,timeout,
682_15_88,682,15,88,5145.0,4633.5,,,,,-inf,False,timeout,
650_9_138,650,9,138,3375.0,3082.5,,,,,-inf,False,timeout,
666_4_10,666,4,10,1436.0,1302.8,,,,,-inf,False,timeout,
419_9_138,419,9,138,5454.0,5265.45,,,,,-inf,False,timeout,
635_15_10,635,15,10,5850.0,5373.75,,,,,-inf,False,timeout,
450_4_10,450,4,10,2300.0,2210.0,,,,,-inf,False,timeout,
523_15_10,523,15,10,7530.0,7137.75,,,,,-inf,False,timeout,
739_15_191,739,15,191,4290.0,3735.75,,,,,-inf,False,timeout,
423_17_81,423,17,81,10234.0,9874.45,40.95,6.7,31.39,14.42,-inf,False,surface clearance too low,28.1
553_4_10,553,4,10,1888.0,1777.4,,,,,-inf,False,timeout,
400_7_71,400,7,71,4375.0,4235.0,,,,,-inf,False,timeout,
400_14_160,400,14,160,8750.0,8470.0,,,,,-inf,False,timeout,
732_1_43,732,1,43,293.0,256.4,,,,,-inf,False,timeout,
619_8_191,619,8,191,3248.0,3000.4,,,,,-inf,False,timeout,
400_4_69,400,4,69,2500.0,2420.0,,,,,-inf,False,timeout,
719_6_152,719,6,152,1836.0,1620.3,,,,,-inf,False,timeout,
423_7_184,423,7,184,4214.0,4065.95,,,,,-inf,False,timeout,
719_8_186,719,8,186,2448.0,2160.4,,,,,-inf,False,timeout,
436_2_192,436,2,192,1178.0,1134.4,,,,,-inf,False,timeout,
300_15_190,300,15,190,10875.0,10650.0,,,,,-inf,False,timeout,
300_7_191,300,7,191,5075.0,4970.0,,,,,-inf,False,timeout,
499_1_138,499,1,138,526.0,501.05,,,,,-inf,False,timeout,
300_4_105,300,4,105,2900.0,2840.0,,,,,-inf,False,timeout,
682_15_166,682,15,166,5145.0,4633.5,,,,,-inf,False,timeout,
650_11_138,650,11,138,4125.0,3767.5,,,,,-inf,False,timeout,
444_1_192,444,1,192,581.0,558.8,,,,,-inf,False,timeout,
650_6_138,650,6,138,2250.0,2055.0,,,,,-inf,False,timeout,
400_6_35,400,6,35,3750.0,3630.0,,,,,-inf,False,timeout,
300_4_40,300,4,40,2900.0,2840.0,,,,,-inf,False,timeout,
588_3_192,588,3,192,1311.0,1222.8,,,,,-inf,False,timeout,
312_6_81,312,6,81,4278.0,4184.4,46.91,3.18,19.48,57.01,-inf,False,bend radius too small,30.8
682_5_10,682,5,10,1715.0,1544.5,,,,,-inf,False,timeout,
436_1_81,436,1,81,589.0,567.2,,,,,-inf,False,timeout,
682_4_50,682,4,50,1372.0,1235.6,,,,,-inf,False,timeout,
682_4_122,682,4,122,1372.0,1235.6,,,,,-inf,False,timeout,
709_15_169,709,15,169,4740.0,4208.25,,,,,-inf,False,timeout,
436_7_192,436,7,192,4123.0,3970.4,,,,,-inf,False,timeout,
423_4_32,423,4,32,2408.0,2323.4,,,,,-inf,False,timeout,
400_15_162,400,15,162,9375.0,9075.0,,,,,-inf,False,timeout,
650_11_10,650,11,10,4125.0,3767.5,,,,,-inf,False,timeout,
423_4_81,423,4,81,2408.0,2323.4,,,,,-inf,False,timeout,
682_6_160,682,6,160,2058.0,1853.4,,,,,-inf,False,timeout,
604_6_81,604,6,81,2526.0,2344.8,,,,,-inf,False,timeout,
427_2_138,427,2,138,1196.0,1153.3,,,,,-inf,False,timeout,
436_19_105,436,19,105,11191.0,10776.8,54.08,9.69,13.39,21.68,-inf,False,seabed clearance too low,26.2
682_18_10,682,18,10,6174.0,5560.2,,,,,-inf,False,timeout,
436_1_40,436,1,40,589.0,567.2,,,,,-inf,False,timeout,
719_1_191,719,1,191,306.0,270.05,,,,,-inf,False,timeout,
424_2_138,424,2,138,1202.0,1159.6,,,,,-inf,False,timeout,
709_15_17,709,15,17,4740.0,4208.25,,,,,-inf,False,timeout,
650_2_16,650,2,16,750.0,685.0,,,,,-inf,False,timeout,
719_4_191,719,4,191,1224.0,1080.2,,,,,-inf,False,timeout,
423_12_10,423,12,10,7224.0,6970.2,,,,,-inf,False,timeout,
719_16_10,719,16,10,4896.0,4320.8,,,,,-inf,False,timeout,
423_1_81,423,1,81,602.0,580.85,,,,,-inf,False,timeout,
454_2_138,454,2,138,1142.0,1096.6,,,,,-inf,False,timeout,
563_4_10,563,4,10,1848.0,1735.4,,,,,-inf,False,timeout,
732_1_43,732,1,43,293.0,256.4,,,,,-inf,False,timeout,
585_18_160,585,18,160,7920.0,7393.5,,,,,-inf,False,timeout,
398_3_56,398,3,56,1881.0,1821.3,57.23,3.04,0.51,99.86,-inf,False,"seabed clearance too low, bend radius too small",34.6
436_15_18,436,15,18,8835.0,8508.0,32.0,3.16,77.83,0.1,-inf,False,"surface clearance too low, bend radius too small",35.6
523_18_138,523,18,138,9036.0,8565.3,,,,,-inf,False,timeout,
682_17_10,682,17,10,5831.0,5251.3,,,,,-inf,False,timeout,
539_8_10,539,8,10,3888.0,3672.4,,,,,-inf,False,timeout,
336_4_10,336,4,10,2756.0,2688.8,,,,,-inf,False,timeout,
368_7_190,368,7,190,4599.0,4470.2,,,,,-inf,False,timeout,
732_14_192,732,14,192,4102.0,3589.6,,,,,-inf,False,timeout,
436_4_129,436,4,129,2356.0,2268.8,,,,,-inf,False,timeout,
436_15_109,436,15,109,8835.0,8508.0,58.39,7.72,3.19,40.47,-inf,False,seabed clearance too low,16.2
300_4_158,300,4,158,2900.0,2840.0,,,,,-inf,False,timeout,
719_14_10,719,14,10,4284.0,3780.7,,,,,-inf,False,timeout,
300_3_19,300,3,19,2175.0,2130.0,,,,,-inf,False,timeout,
398_15_118,398,15,118,9405.0,9106.5,61.84,8.99,1.83,38.45,-inf,False,seabed clearance too low,15.2
423_15_180,423,15,180,9030.0,8712.75,,,,,-inf,False,timeout,
461_11_19,461,11,19,6204.0,5950.45,,,,,-inf,False,timeout,
400_6_29,400,6,29,3750.0,3630.0,,,,,-inf,False,timeout,
523_9_193,523,9,193,4518.0,4282.65,,,,,-inf,False,timeout,
574_8_43,574,8,43,3608.0,3378.4,,,,,-inf,False,timeout,
627_2_105,627,2,105,796.0,733.3,,,,,-inf,False,timeout,
400_1_110,400,1,110,625.0,605.0,,,,,-inf,False,timeout,
614_6_71,614,6,71,2466.0,2281.8,,,,,-inf,False,timeout,
635_9_45,635,9,45,3510.0,3224.25,,,,,-inf,False,timeout,
363_4_43,363,4,43,2648.0,2575.4,,,,,-inf,False,timeout,
300_7_110,300,7,110,5075.0,4970.0,60.82,4.35,0.59,64.06,-inf,False,seabed clearance too low,26.0
650_8_30,650,8,30,3000.0,2740.0,,,,,-inf,False,timeout,
682_19_43,682,19,43,6517.0,5869.1,,,,,-inf,False,timeout,
398_17_56,398,17,56,10659.0,10320.7,,,,,-inf,False,timeout,
650_16_138,650,16,138,6000.0,5480.0,,,,,-inf,False,timeout,
300_15_128,300,15,128,10875.0,10650.0,63.57,8.8,8.23,26.35,-inf,False,seabed clearance too low,23.1
523_10_193,523,10,193,5020.0,4758.5,,,,,-inf,False,timeout,
682_1_43,682,1,43,343.0,308.9,,,,,-inf,False,timeout,
436_19_10,436,19,10,11191.0,10776.8,,,,,-inf,False,timeout,
398_4_18,398,4,18,2508.0,2428.4,,,,,-inf,False,timeout,
400_16_71,400,16,71,10000.0,9680.0,35.6,6.19,40.58,9.42,-inf,False,surface clearance too low,24.6
436_4_190,436,4,190,2356.0,2268.8,,,,,-inf,False,timeout,
678_15_71,678,15,71,5205.0,4696.5,,,,,-inf,False,timeout,
710_8_43,710,8,43,2520.0,2236.0,,,,,-inf,False,timeout,
400_4_178,400,4,178,2500.0,2420.0,,,,,-inf,False,timeout,
398_13_56,398,13,56,8151.0,7892.3,29.84,4.21,47.35,15.67,-245.7,True,,26.3
553_15_122,553,15,122,7080.0,6665.25,,,,,-inf,False,timeout,
681_6_10,681,6,10,2064.0,1859.7,,,,,-inf,False,timeout,
682_1_43,682,1,43,343.0,308.9,,,,,-inf,False,timeout,
635_8_133,635,8,133,3120.0,2866.0,,,,,-inf,False,timeout,
553_4_99,553,4,99,1888.0,1777.4,,,,,-inf,False,timeout,
526_7_71,526,7,71,3493.0,3308.9,,,,,-inf,False,timeout,
398_15_10,398,15,10,9405.0,9106.5,,,,,-inf,False,timeout,
419_15_29,419,15,29,9090.0,8775.75,33.02,3.59,70.23,0.07,-inf,False,surface clearance too low,30.3
682_8_18,682,8,18,2744.0,2471.2,,,,,-inf,False,timeout,
419_1_138,419,1,138,606.0,585.05,,,,,-inf,False,timeout,
523_7_23,523,7,23,3514.0,3330.95,,,,,-inf,False,timeout,
635_15_197,635,15,197,5850.0,5373.75,,,,,-inf,False,timeout,
374_3_138,374,3,138,1953.0,1896.9,,,,,-inf,False,timeout,
436_8_43,436,8,43,4712.0,4537.6,,,,,-inf,False,timeout,
450_4_109,450,4,109,2300.0,2210.0,,,,,-inf,False,timeout,
635_15_105,635,15,105,5850.0,5373.75,,,,,-inf,False,timeout,
708_7_71,708,7,71,2219.0,1971.2,,,,,-inf,False,timeout,
682_20_43,682,20,43,6860.0,6178.0,,,,,-inf,False,timeout,
682_8_75,682,8,75,2744.0,2471.2,,,,,-inf,False,timeout,
419_1_138,419,1,138,606.0,585.05,,,,,-inf,False,timeout,
398_1_118,398,1,118,627.0,607.1,,,,,-inf,False,timeout,
523_2_191,523,2,191,1004.0,951.7,,,,,-inf,False,timeout,
553_4_10,553,4,10,1888.0,1777.4,,,,,-inf,False,timeout,
650_3_132,650,3,132,1125.0,1027.5,,,,,-inf,False,timeout,
300_6_138,300,6,138,4350.0,4260.0,,,,,-inf,False,timeout,
398_17_71,398,17,71,10659.0,10320.7,36.67,6.75,42.74,4.51,-inf,False,surface clearance too low,26.1
401_15_118,401,15,118,9360.0,9059.25,61.98,9.02,1.41,38.99,-inf,False,seabed clearance too low,23.8
635_9_19,635,9,19,3510.0,3224.25,,,,,-inf,False,timeout,
635_1_118,635,1,118,390.0,358.25,,,,,-inf,False,timeout,
450_15_69,450,15,69,8625.0,8287.5,36.56,4.88,35.25,21.38,-455.27,True,,27.7
300_8_110,300,8,110,5800.0,5680.0,59.62,4.78,0.75,58.02,-inf,False,seabed clearance too low,25.5
682_1_43,682,1,43,343.0,308.9,,,,,-inf,False,timeout,
635_9_149,635,9,149,3510.0,3224.25,,,,,-inf,False,timeout,
428_4_14,428,4,14,2388.0,2302.4,,,,,-inf,False,timeout,
300_9_138,300,9,138,6525.0,6390.0,,,,,-inf,False,timeout,
635_15_198,635,15,198,5850.0,5373.75,,,,,-inf,False,timeout,
400_3_23,400,3,23,1875.0,1815.0,,,,,-inf,False,timeout,
408_15_18,408,15,18,9255.0,8949.0,,,,,-inf,False,timeout,
682_15_22,682,15,22,5145.0,4633.5,,,,,-inf,False,timeout,
436_14_105,436,14,105,8246.0,7940.8,56.6,6.77,4.68,42.55,-inf,False,seabed clearance too low,24.9
300_15_43,300,15,43,10875.0,10650.0,,,,,-inf,False,timeout,
682_19_43,682,19,43,6517.0,5869.1,,,,,-inf,False,timeout,
398_12_56,398,12,56,7524.0,7285.2,30.41,3.93,45.83,20.54,-144.98,True,,24.9
300_8_200,300,8,200,5800.0,5680.0,,,,,-inf,False,timeout,
687_15_110,687,15,110,5070.0,4554.75,,,,,-inf,False,timeout,
300_15_193,300,15,193,10875.0,10650.0,,,,,-inf,False,timeout,
450_15_67,450,15,67,8625.0,8287.5,35.52,4.8,36.9,20.33,-454.08,True,,26.3
650_7_35,650,7,35,2625.0,2397.5,,,,,-inf,False,timeout,
436_12_105,436,12,105,7068.0,6806.4,57.9,5.84,1.46,51.12,-inf,False,seabed clearance too low,17.2
300_15_103,300,15,103,10875.0,10650.0,49.85,7.83,25.48,13.74,-inf,False,surface clearance too low,17.7
393_4_10,393,4,10,2528.0,2449.4,,,,,-inf,False,timeout,
497_15_10,497,15,10,7920.0,7547.25,25.41,4.25,0.54,0.08,-inf,False,"seabed clearance too low, surface clearance too low",30.7
398_15_10,398,15,10,9405.0,9106.5,,,,,-inf,False,timeout,
300_4_54,300,4,54,2900.0,2840.0,46.0,4.6,0.51,99.86,-inf,False,seabed clearance too low,36.8
400_19_71,400,19,71,11875.0,11495.0,40.47,7.81,46.34,0.24,-inf,False,surface clearance too low,18.1
757_19_105,757,19,105,5092.0,4372.85,,,,,-inf,False,timeout,
377_9_110,377,9,110,5832.0,5662.35,60.97,5.43,0.63,60.36,-inf,False,seabed clearance too low,17.9
682_13_43,682,13,43,4459.0,4015.7,,,,,-inf,False,timeout,
398_17_10,398,17,10,10659.0,10320.7,,,,,-inf,False,timeout,
800_15_138,800,15,138,3375.0,2775.0,,,,,-inf,False,timeout,
553_15_10,553,15,10,7080.0,6665.25,,,,,-inf,False,timeout,
650_8_10,650,8,10,3000.0,2740.0,,,,,-inf,False,timeout,
398_10_18,398,10,18,6270.0,6071.0,,,,,-inf,False,timeout,
436_15_196,436,15,196,8835.0,8508.0,,,,,-inf,False,timeout,
574_1_135,574,1,135,451.0,422.3,,,,,-inf,False,timeout,
768_9_104,768,9,104,2313.0,1967.4,,,,,-inf,False,timeout,
682_1_122,682,1,122,343.0,308.9,,,,,-inf,False,timeout,
635_16_199,635,16,199,6240.0,5732.0,,,,,-inf,False,timeout,
650_13_10,650,13,10,4875.0,4452.5,,,,,-inf,False,timeout,
650_18_138,650,18,138,6750.0,6165.0,,,,,-inf,False,timeout,
720_4_18,720,4,18,1220.0,1076.0,,,,,-inf,False,timeout,
300_13_104,300,13,104,9425.0,9230.0,51.63,6.74,19.0,25.56,-270.01,True,,26.3
419_8_138,419,8,138,4848.0,4680.4,,,,,-inf,False,timeout,
635_3_10,635,3,10,1170.0,1074.75,,,,,-inf,False,timeout,
650_16_159,650,16,159,6000.0,5480.0,,,,,-inf,False,timeout,
650_4_56,650,4,56,1500.0,1370.0,,,,,-inf,False,timeout,
398_16_56,398,16,56,10032.0,9713.6,35.46,5.45,52.49,1.41,-inf,False,surface clearance too low,25.0
523_15_11,523,15,11,7530.0,7137.75,,,,,-inf,False,timeout,
553_15_10,553,15,10,7080.0,6665.25,,,,,-inf,False,timeout,
300_7_56,300,7,56,5075.0,4970.0,,,,,-inf,False,timeout,
419_3_10,419,3,10,1818.0,1755.15,,,,,-inf,False,timeout,
398_4_197,398,4,197,2508.0,2428.4,,,,,-inf,False,timeout,
300_8_19,300,8,19,5800.0,5680.0,,,,,-inf,False,timeout,
398_20_56,398,20,56,12540.0,12142.0,,,,,-inf,False,timeout,
450_19_10,450,19,10,10925.0,10497.5,,,,,-inf,False,timeout,
574_8_139,574,8,139,3608.0,3378.4,,,,,-inf,False,timeout,
553_15_10,553,15,10,7080.0,6665.25,,,,,-inf,False,timeout,
635_10_45,635,10,45,3900.0,3582.5,,,,,-inf,False,timeout,
628_17_14,628,17,14,6749.0,6215.2,,,,,-inf,False,timeout,
300_13_56,300,13,56,9425.0,9230.0,39.93,4.43,55.04,1.89,-inf,False,surface clearance too low,27.4
635_1_43,635,1,43,390.0,358.25,,,,,-inf,False,timeout,
300_7_133,300,7,133,5075.0,4970.0,,,,,-inf,False,timeout,
523_17_193,523,17,193,8534.0,8089.45,,,,,-inf,False,timeout,
419_9_138,419,9,138,5454.0,5265.45,,,,,-inf,False,timeout,
450_8_10,450,8,10,4600.0,4420.0,,,,,-inf,False,timeout,
650_9_138,650,9,138,3375.0,3082.5,,,,,-inf,False,timeout,
382_17_43,382,17,43,10931.0,10606.3,,,,,-inf,False,timeout,
499_8_122,499,8,122,4208.0,4008.4,,,,,-inf,False,timeout,
635_19_180,635,19,180,7410.0,6806.75,,,,,-inf,False,timeout,
419_7_138,419,7,138,4242.0,4095.35,,,,,-inf,False,timeout,
553_18_56,553,18,56,8496.0,7998.3,31.93,4.03,38.59,22.4,-751.38,True,,31.2
554_8_43,554,8,43,3768.0,3546.4,,,,,-inf,False,timeout,
422_8_43,422,8,43,4824.0,4655.2,,,,,-inf,False,timeout,
650_6_104,650,6,104,2250.0,2055.0,,,,,-inf,False,timeout,
450_9_10,450,9,10,5175.0,4972.5,,,,,-inf,False,timeout,
398_4_39,398,4,39,2508.0,2428.4,,,,,-inf,False,timeout,
708_15_45,708,15,45,4755.0,4224.0,,,,,-inf,False,timeout,
553_8_10,553,8,10,3776.0,3554.8,,,,,-inf,False,timeout,
682_16_32,682,16,32,5488.0,4942.4,,,,,-inf,False,timeout,
300_8_43,300,8,43,5800.0,5680.0,28.17,2.78,0.55,25.9,-inf,False,"seabed clearance too low, bend radius too small",27.6
398_2_10,398,2,10,1254.0,1214.2,,,,,-inf,False,timeout,
635_8_10,635,8,10,3120.0,2866.0,,,,,-inf,False,timeout,
553_7_189,553,7,189,3304.0,3110.45,,,,,-inf,False,timeout,
300_17_56,300,17,56,12325.0,12070.0,,,,,-inf,False,timeout,
662_4_18,662,4,18,1452.0,1319.6,,,,,-inf,False,timeout,
553_15_52,553,15,52,7080.0,6665.25,,,,,-inf,False,timeout,
300_15_122,300,15,122,10875.0,10650.0,60.24,8.5,12.18,23.29,-inf,False,seabed clearance too low,23.1
300_9_193,300,9,193,6525.0,6390.0,,,,,-inf,False,timeout,
419_2_138,419,2,138,1212.0,1170.1,,,,,-inf,False,timeout,
398_8_56,398,8,56,5016.0,4856.8,,,,,-inf,False,timeout,
398_17_69,398,17,69,10659.0,10320.7,36.76,6.64,44.31,3.46,-inf,False,surface clearance too low,26.5
